name,url
hrnet_w48_ssld.paddle_in1k,https://huggingface.co/timm/hrnet_w48_ssld.paddle_in1k
nextvit_large.bd_in1k,https://huggingface.co/timm/nextvit_large.bd_in1k
vit_betwixt_patch16_reg1_gap_256.sbb_in1k,https://huggingface.co/timm/vit_betwixt_patch16_reg1_gap_256.sbb_in1k
regnetz_040.ra3_in1k,https://huggingface.co/timm/regnetz_040.ra3_in1k
efficientformerv2_l.snap_dist_in1k,https://huggingface.co/timm/efficientformerv2_l.snap_dist_in1k
coatnet_1_rw_224.sw_in1k,https://huggingface.co/timm/coatnet_1_rw_224.sw_in1k
seresnext101_32x8d.ah_in1k,https://huggingface.co/timm/seresnext101_32x8d.ah_in1k
swin_base_patch4_window7_224.ms_in1k,https://huggingface.co/timm/swin_base_patch4_window7_224.ms_in1k
coat_lite_medium.in1k,https://huggingface.co/timm/coat_lite_medium.in1k
resnetrs270.tf_in1k,https://huggingface.co/timm/resnetrs270.tf_in1k
resmlp_big_24_224.fb_distilled_in1k,https://huggingface.co/timm/resmlp_big_24_224.fb_distilled_in1k
hgnetv2_b3.ssld_stage2_ft_in1k,https://huggingface.co/timm/hgnetv2_b3.ssld_stage2_ft_in1k
inception_next_small.sail_in1k,https://huggingface.co/timm/inception_next_small.sail_in1k
nest_base_jx.goog_in1k,https://huggingface.co/timm/nest_base_jx.goog_in1k
repvgg_d2se.rvgg_in1k,https://huggingface.co/timm/repvgg_d2se.rvgg_in1k
cs3se_edgenet_x.c2ns_in1k,https://huggingface.co/timm/cs3se_edgenet_x.c2ns_in1k
regnetz_d8.ra3_in1k,https://huggingface.co/timm/regnetz_d8.ra3_in1k
resnetaa101d.sw_in12k_ft_in1k,https://huggingface.co/timm/resnetaa101d.sw_in12k_ft_in1k
repvit_m2_3.dist_300e_in1k,https://huggingface.co/timm/repvit_m2_3.dist_300e_in1k
maxvit_tiny_rw_224.sw_in1k,https://huggingface.co/timm/maxvit_tiny_rw_224.sw_in1k
fasternet_l.in1k,https://huggingface.co/timm/fasternet_l.in1k
focalnet_small_lrf.ms_in1k,https://huggingface.co/timm/focalnet_small_lrf.ms_in1k
naflexvit_base_patch16_par_gap.e300_s576_in1k,https://huggingface.co/timm/naflexvit_base_patch16_par_gap.e300_s576_in1k
fastvit_sa36.apple_in1k,https://huggingface.co/timm/fastvit_sa36.apple_in1k
nextvit_base.bd_in1k,https://huggingface.co/timm/nextvit_base.bd_in1k
resnet152.a1h_in1k,https://huggingface.co/timm/resnet152.a1h_in1k
swinv2_cr_small_ns_224.sw_in1k,https://huggingface.co/timm/swinv2_cr_small_ns_224.sw_in1k
cait_s24_224.fb_dist_in1k,https://huggingface.co/timm/cait_s24_224.fb_dist_in1k
convnextv2_tiny.fcmae_ft_in1k,https://huggingface.co/timm/convnextv2_tiny.fcmae_ft_in1k
efficientnet_b4.ra2_in1k,https://huggingface.co/timm/efficientnet_b4.ra2_in1k
dm_nfnet_f0.dm_in1k,https://huggingface.co/timm/dm_nfnet_f0.dm_in1k
naflexvit_base_patch16_parfac_gap.e300_s576_in1k,https://huggingface.co/timm/naflexvit_base_patch16_parfac_gap.e300_s576_in1k
vit_medium_patch16_reg4_gap_256.sbb_in1k,https://huggingface.co/timm/vit_medium_patch16_reg4_gap_256.sbb_in1k
vit_medium_patch16_reg1_gap_256.sbb_in1k,https://huggingface.co/timm/vit_medium_patch16_reg1_gap_256.sbb_in1k
mambaout_tiny.in1k,https://huggingface.co/timm/mambaout_tiny.in1k
hgnetv2_b4.ssld_stage1_in22k_in1k,https://huggingface.co/timm/hgnetv2_b4.ssld_stage1_in22k_in1k
dm_nfnet_f1.dm_in1k,https://huggingface.co/timm/dm_nfnet_f1.dm_in1k
efficientvit_b3.r224_in1k,https://huggingface.co/timm/efficientvit_b3.r224_in1k
deit3_small_patch16_384.fb_in1k,https://huggingface.co/timm/deit3_small_patch16_384.fb_in1k
regnetz_d32.ra3_in1k,https://huggingface.co/timm/regnetz_d32.ra3_in1k
mobilevitv2_200.cvnets_in22k_ft_in1k_384,https://huggingface.co/timm/mobilevitv2_200.cvnets_in22k_ft_in1k_384
focalnet_small_srf.ms_in1k,https://huggingface.co/timm/focalnet_small_srf.ms_in1k
maxvit_tiny_tf_224.in1k,https://huggingface.co/timm/maxvit_tiny_tf_224.in1k
mobilenetv4_conv_large.e600_r384_in1k,https://huggingface.co/timm/mobilenetv4_conv_large.e600_r384_in1k
edgenext_base.in21k_ft_in1k,https://huggingface.co/timm/edgenext_base.in21k_ft_in1k
sequencer2d_l.in1k,https://huggingface.co/timm/sequencer2d_l.in1k
regnetz_d8_evos.ch_in1k,https://huggingface.co/timm/regnetz_d8_evos.ch_in1k
gcvit_tiny.in1k,https://huggingface.co/timm/gcvit_tiny.in1k
efficientformer_l7.snap_dist_in1k,https://huggingface.co/timm/efficientformer_l7.snap_dist_in1k
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,https://huggingface.co/timm/mobilenetv4_hybrid_medium.ix_e550_r384_in1k
deit_base_distilled_patch16_224.fb_in1k,https://huggingface.co/timm/deit_base_distilled_patch16_224.fb_in1k
fastvit_sa24.apple_dist_in1k,https://huggingface.co/timm/fastvit_sa24.apple_dist_in1k
convnextv2_nano.fcmae_ft_in22k_in1k_384,https://huggingface.co/timm/convnextv2_nano.fcmae_ft_in22k_in1k_384
vit_base_patch32_384.augreg_in21k_ft_in1k,https://huggingface.co/timm/vit_base_patch32_384.augreg_in21k_ft_in1k
xcit_small_12_p8_224.fb_in1k,https://huggingface.co/timm/xcit_small_12_p8_224.fb_in1k
xcit_small_12_p16_224.fb_dist_in1k,https://huggingface.co/timm/xcit_small_12_p16_224.fb_dist_in1k
coatnet_rmlp_1_rw_224.sw_in1k,https://huggingface.co/timm/coatnet_rmlp_1_rw_224.sw_in1k
tf_efficientnetv2_s.in21k_ft_in1k,https://huggingface.co/timm/tf_efficientnetv2_s.in21k_ft_in1k
resnext101_32x16d.fb_swsl_ig1b_ft_in1k,https://huggingface.co/timm/resnext101_32x16d.fb_swsl_ig1b_ft_in1k
naflexvit_base_patch16_gap.e300_s576_in1k,https://huggingface.co/timm/naflexvit_base_patch16_gap.e300_s576_in1k
convnext_nano.r384_in12k_ft_in1k,https://huggingface.co/timm/convnext_nano.r384_in12k_ft_in1k
swin_small_patch4_window7_224.ms_in22k_ft_in1k,https://huggingface.co/timm/swin_small_patch4_window7_224.ms_in22k_ft_in1k
regnety_320.seer_ft_in1k,https://huggingface.co/timm/regnety_320.seer_ft_in1k
vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,https://huggingface.co/timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k
ese_vovnet57b.ra4_e3600_r256_in1k,https://huggingface.co/timm/ese_vovnet57b.ra4_e3600_r256_in1k
resnext101_32x4d.fb_swsl_ig1b_ft_in1k,https://huggingface.co/timm/resnext101_32x4d.fb_swsl_ig1b_ft_in1k
tiny_vit_21m_224.in1k,https://huggingface.co/timm/tiny_vit_21m_224.in1k
eca_nfnet_l1.ra2_in1k,https://huggingface.co/timm/eca_nfnet_l1.ra2_in1k
mobilenetv4_conv_aa_large.e600_r384_in1k,https://huggingface.co/timm/mobilenetv4_conv_aa_large.e600_r384_in1k
resnet200d.ra2_in1k,https://huggingface.co/timm/resnet200d.ra2_in1k
tf_efficientnet_b4.ap_in1k,https://huggingface.co/timm/tf_efficientnet_b4.ap_in1k
tiny_vit_11m_224.dist_in22k_ft_in1k,https://huggingface.co/timm/tiny_vit_11m_224.dist_in22k_ft_in1k
swin_small_patch4_window7_224.ms_in1k,https://huggingface.co/timm/swin_small_patch4_window7_224.ms_in1k
regnetv_040.ra3_in1k,https://huggingface.co/timm/regnetv_040.ra3_in1k
xception65.ra3_in1k,https://huggingface.co/timm/xception65.ra3_in1k
tf_efficientnet_b5.in1k,https://huggingface.co/timm/tf_efficientnet_b5.in1k
regnety_320.tv2_in1k,https://huggingface.co/timm/regnety_320.tv2_in1k
regnety_080.ra3_in1k,https://huggingface.co/timm/regnety_080.ra3_in1k
tf_efficientnetv2_s.in1k,https://huggingface.co/timm/tf_efficientnetv2_s.in1k
rexnetr_200.sw_in12k_ft_in1k,https://huggingface.co/timm/rexnetr_200.sw_in12k_ft_in1k
xception65p.ra3_in1k,https://huggingface.co/timm/xception65p.ra3_in1k
resnet152d.ra2_in1k,https://huggingface.co/timm/resnet152d.ra2_in1k
twins_pcpvt_large.in1k,https://huggingface.co/timm/twins_pcpvt_large.in1k
resnext101_64x4d.c1_in1k,https://huggingface.co/timm/resnext101_64x4d.c1_in1k
convnext_small.fb_in1k,https://huggingface.co/timm/convnext_small.fb_in1k
nest_small_jx.goog_in1k,https://huggingface.co/timm/nest_small_jx.goog_in1k
swinv2_cr_small_224.sw_in1k,https://huggingface.co/timm/swinv2_cr_small_224.sw_in1k
twins_svt_base.in1k,https://huggingface.co/timm/twins_svt_base.in1k
pvt_v2_b3.in1k,https://huggingface.co/timm/pvt_v2_b3.in1k
hgnetv2_b3.ssld_stage1_in22k_in1k,https://huggingface.co/timm/hgnetv2_b3.ssld_stage1_in22k_in1k
regnetv_064.ra3_in1k,https://huggingface.co/timm/regnetv_064.ra3_in1k
deit_base_patch16_384.fb_in1k,https://huggingface.co/timm/deit_base_patch16_384.fb_in1k
maxxvitv2_nano_rw_256.sw_in1k,https://huggingface.co/timm/maxxvitv2_nano_rw_256.sw_in1k
deit3_medium_patch16_224.fb_in1k,https://huggingface.co/timm/deit3_medium_patch16_224.fb_in1k
tresnet_m.miil_in21k_ft_in1k,https://huggingface.co/timm/tresnet_m.miil_in21k_ft_in1k
deit3_small_patch16_224.fb_in22k_ft_in1k,https://huggingface.co/timm/deit3_small_patch16_224.fb_in22k_ft_in1k
efficientvit_b2.r288_in1k,https://huggingface.co/timm/efficientvit_b2.r288_in1k
tresnet_xl.miil_in1k_448,https://huggingface.co/timm/tresnet_xl.miil_in1k_448
regnety_040.ra3_in1k,https://huggingface.co/timm/regnety_040.ra3_in1k
tf_efficientnet_b4.aa_in1k,https://huggingface.co/timm/tf_efficientnet_b4.aa_in1k
maxxvit_rmlp_nano_rw_256.sw_in1k,https://huggingface.co/timm/maxxvit_rmlp_nano_rw_256.sw_in1k
resnet101d.ra2_in1k,https://huggingface.co/timm/resnet101d.ra2_in1k
ecaresnet101d.miil_in1k,https://huggingface.co/timm/ecaresnet101d.miil_in1k
regnety_064.ra3_in1k,https://huggingface.co/timm/regnety_064.ra3_in1k
resnetv2_101.a1h_in1k,https://huggingface.co/timm/resnetv2_101.a1h_in1k
regnety_160.deit_in1k,https://huggingface.co/timm/regnety_160.deit_in1k
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,https://huggingface.co/timm/mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k
swiftformer_l3.dist_in1k,https://huggingface.co/timm/swiftformer_l3.dist_in1k
maxvit_rmlp_nano_rw_256.sw_in1k,https://huggingface.co/timm/maxvit_rmlp_nano_rw_256.sw_in1k
resnext101_64x4d.tv_in1k,https://huggingface.co/timm/resnext101_64x4d.tv_in1k
mobilenetv4_conv_large.e600_r384_in1k,https://huggingface.co/timm/mobilenetv4_conv_large.e600_r384_in1k
convformer_s18.sail_in1k,https://huggingface.co/timm/convformer_s18.sail_in1k
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,https://huggingface.co/timm/mobilenetv4_hybrid_medium.ix_e550_r384_in1k
convnextv2_tiny.fcmae_ft_in1k,https://huggingface.co/timm/convnextv2_tiny.fcmae_ft_in1k
maxvit_nano_rw_256.sw_in1k,https://huggingface.co/timm/maxvit_nano_rw_256.sw_in1k
mobilevitv2_175.cvnets_in22k_ft_in1k_384,https://huggingface.co/timm/mobilevitv2_175.cvnets_in22k_ft_in1k_384
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,https://huggingface.co/timm/resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k
resnest101e.in1k,https://huggingface.co/timm/resnest101e.in1k
hgnetv2_b3.ssld_stage2_ft_in1k,https://huggingface.co/timm/hgnetv2_b3.ssld_stage2_ft_in1k
convnext_tiny.fb_in22k_ft_in1k,https://huggingface.co/timm/convnext_tiny.fb_in22k_ft_in1k
resnetrs152.tf_in1k,https://huggingface.co/timm/resnetrs152.tf_in1k
hgnetv2_b4.ssld_stage1_in22k_in1k,https://huggingface.co/timm/hgnetv2_b4.ssld_stage1_in22k_in1k
efficientnetv2_rw_s.ra2_in1k,https://huggingface.co/timm/efficientnetv2_rw_s.ra2_in1k
xcit_large_24_p16_224.fb_in1k,https://huggingface.co/timm/xcit_large_24_p16_224.fb_in1k
convnext_nano.in12k_ft_in1k,https://huggingface.co/timm/convnext_nano.in12k_ft_in1k
tnt_b_patch16_224.in1k,https://huggingface.co/timm/tnt_b_patch16_224.in1k
fasternet_m.in1k,https://huggingface.co/timm/fasternet_m.in1k
sequencer2d_m.in1k,https://huggingface.co/timm/sequencer2d_m.in1k
resnext101_32x8d.tv2_in1k,https://huggingface.co/timm/resnext101_32x8d.tv2_in1k
swinv2_tiny_window16_256.ms_in1k,https://huggingface.co/timm/swinv2_tiny_window16_256.ms_in1k
hiera_tiny_224.mae_in1k_ft_in1k,https://huggingface.co/timm/hiera_tiny_224.mae_in1k_ft_in1k
regnetx_320.tv2_in1k,https://huggingface.co/timm/regnetx_320.tv2_in1k
resnetv2_50x1_bit.goog_distilled_in1k,https://huggingface.co/timm/resnetv2_50x1_bit.goog_distilled_in1k
resnet152.a1h_in1k,https://huggingface.co/timm/resnet152.a1h_in1k
rdnet_tiny.nv_in1k,https://huggingface.co/timm/rdnet_tiny.nv_in1k
pnasnet5large.tf_in1k,https://huggingface.co/timm/pnasnet5large.tf_in1k
resnet101.a1h_in1k,https://huggingface.co/timm/resnet101.a1h_in1k
rexnet_300.nav_in1k,https://huggingface.co/timm/rexnet_300.nav_in1k
mobilenetv4_conv_medium.e250_r384_in12k_ft_in1k,https://huggingface.co/timm/mobilenetv4_conv_medium.e250_r384_in12k_ft_in1k
cs3se_edgenet_x.c2ns_in1k,https://huggingface.co/timm/cs3se_edgenet_x.c2ns_in1k
nfnet_l0.ra2_in1k,https://huggingface.co/timm/nfnet_l0.ra2_in1k
vit_relpos_base_patch16_clsgap_224.sw_in1k,https://huggingface.co/timm/vit_relpos_base_patch16_clsgap_224.sw_in1k
mambaout_tiny.in1k,https://huggingface.co/timm/mambaout_tiny.in1k
resnet152.a1_in1k,https://huggingface.co/timm/resnet152.a1_in1k
cs3edgenet_x.c2_in1k,https://huggingface.co/timm/cs3edgenet_x.c2_in1k
regnety_032.ra_in1k,https://huggingface.co/timm/regnety_032.ra_in1k
twins_pcpvt_base.in1k,https://huggingface.co/timm/twins_pcpvt_base.in1k
resnext101_32x8d.fb_wsl_ig1b_ft_in1k,https://huggingface.co/timm/resnext101_32x8d.fb_wsl_ig1b_ft_in1k
efficientvit_b2.r256_in1k,https://huggingface.co/timm/efficientvit_b2.r256_in1k
fastvit_sa24.apple_in1k,https://huggingface.co/timm/fastvit_sa24.apple_in1k
davit_tiny.msft_in1k,https://huggingface.co/timm/davit_tiny.msft_in1k
convnext_tiny.fb_in1k,https://huggingface.co/timm/convnext_tiny.fb_in1k
mobilenetv4_conv_large.e500_r256_in1k,https://huggingface.co/timm/mobilenetv4_conv_large.e500_r256_in1k
convnextv2_nano.fcmae_ft_in22k_in1k,https://huggingface.co/timm/convnextv2_nano.fcmae_ft_in22k_in1k
regnetz_c16.ra3_in1k,https://huggingface.co/timm/regnetz_c16.ra3_in1k
regnetz_c16_evos.ch_in1k,https://huggingface.co/timm/regnetz_c16_evos.ch_in1k
efficientnet_b4.ra2_in1k,https://huggingface.co/timm/efficientnet_b4.ra2_in1k
resnetaa50d.sw_in12k_ft_in1k,https://huggingface.co/timm/resnetaa50d.sw_in12k_ft_in1k
cs3sedarknet_x.c2ns_in1k,https://huggingface.co/timm/cs3sedarknet_x.c2ns_in1k
regnety_160.tv2_in1k,https://huggingface.co/timm/regnety_160.tv2_in1k
nasnetalarge.tf_in1k,https://huggingface.co/timm/nasnetalarge.tf_in1k
tf_efficientnetv2_b3.in21k_ft_in1k,https://huggingface.co/timm/tf_efficientnetv2_b3.in21k_ft_in1k
xcit_medium_24_p16_224.fb_in1k,https://huggingface.co/timm/xcit_medium_24_p16_224.fb_in1k
nextvit_small.bd_in1k,https://huggingface.co/timm/nextvit_small.bd_in1k
vit_base_patch32_clip_224.laion2b_ft_in1k,https://huggingface.co/timm/vit_base_patch32_clip_224.laion2b_ft_in1k
resnet152.a2_in1k,https://huggingface.co/timm/resnet152.a2_in1k
poolformerv2_m48.sail_in1k,https://huggingface.co/timm/poolformerv2_m48.sail_in1k
convnext_tiny_hnf.a2h_in1k,https://huggingface.co/timm/convnext_tiny_hnf.a2h_in1k
mobilevitv2_150.cvnets_in22k_ft_in1k_384,https://huggingface.co/timm/mobilevitv2_150.cvnets_in22k_ft_in1k_384
rexnetr_200.sw_in12k_ft_in1k,https://huggingface.co/timm/rexnetr_200.sw_in12k_ft_in1k
levit_384.fb_dist_in1k,https://huggingface.co/timm/levit_384.fb_dist_in1k
levit_conv_384.fb_dist_in1k,https://huggingface.co/timm/levit_conv_384.fb_dist_in1k
tf_efficientnet_b4.in1k,https://huggingface.co/timm/tf_efficientnet_b4.in1k
hgnetv2_b3.ssld_stage1_in22k_in1k,https://huggingface.co/timm/hgnetv2_b3.ssld_stage1_in22k_in1k
eca_nfnet_l0.ra2_in1k,https://huggingface.co/timm/eca_nfnet_l0.ra2_in1k
xcit_small_24_p16_224.fb_in1k,https://huggingface.co/timm/xcit_small_24_p16_224.fb_in1k
regnety_080_tv.tv2_in1k,https://huggingface.co/timm/regnety_080_tv.tv2_in1k
xcit_tiny_24_p16_384.fb_dist_in1k,https://huggingface.co/timm/xcit_tiny_24_p16_384.fb_dist_in1k
xcit_tiny_24_p8_224.fb_dist_in1k,https://huggingface.co/timm/xcit_tiny_24_p8_224.fb_dist_in1k
flexivit_small.1200ep_in1k,https://huggingface.co/timm/flexivit_small.1200ep_in1k
regnetx_160.tv2_in1k,https://huggingface.co/timm/regnetx_160.tv2_in1k
efficientformer_l3.snap_dist_in1k,https://huggingface.co/timm/efficientformer_l3.snap_dist_in1k
vit_relpos_medium_patch16_cls_224.sw_in1k,https://huggingface.co/timm/vit_relpos_medium_patch16_cls_224.sw_in1k
resnet61q.ra2_in1k,https://huggingface.co/timm/resnet61q.ra2_in1k
hgnet_tiny.ssld_in1k,https://huggingface.co/timm/hgnet_tiny.ssld_in1k
vit_little_patch16_reg4_gap_256.sbb_in1k,https://huggingface.co/timm/vit_little_patch16_reg4_gap_256.sbb_in1k
repvit_m1_5.dist_450e_in1k,https://huggingface.co/timm/repvit_m1_5.dist_450e_in1k
wide_resnet101_2.tv2_in1k,https://huggingface.co/timm/wide_resnet101_2.tv2_in1k
inception_next_tiny.sail_in1k,https://huggingface.co/timm/inception_next_tiny.sail_in1k
mobilenetv4_hybrid_medium.ix_e550_r256_in1k,https://huggingface.co/timm/mobilenetv4_hybrid_medium.ix_e550_r256_in1k
crossvit_18_dagger_240.in1k,https://huggingface.co/timm/crossvit_18_dagger_240.in1k
convnextv2_nano.fcmae_ft_in1k,https://huggingface.co/timm/convnextv2_nano.fcmae_ft_in1k
gc_efficientnetv2_rw_t.agc_in1k,https://huggingface.co/timm/gc_efficientnetv2_rw_t.agc_in1k
vit_relpos_base_patch16_224.sw_in1k,https://huggingface.co/timm/vit_relpos_base_patch16_224.sw_in1k
vit_relpos_medium_patch16_224.sw_in1k,https://huggingface.co/timm/vit_relpos_medium_patch16_224.sw_in1k
poolformer_m48.sail_in1k,https://huggingface.co/timm/poolformer_m48.sail_in1k
ese_vovnet57b.ra4_e3600_r256_in1k,https://huggingface.co/timm/ese_vovnet57b.ra4_e3600_r256_in1k
pit_b_224.in1k,https://huggingface.co/timm/pit_b_224.in1k
resnext101_64x4d.c1_in1k,https://huggingface.co/timm/resnext101_64x4d.c1_in1k
regnetv_040.ra3_in1k,https://huggingface.co/timm/regnetv_040.ra3_in1k
tf_efficientnet_b2.ns_jft_in1k,https://huggingface.co/timm/tf_efficientnet_b2.ns_jft_in1k
mvitv2_tiny.fb_in1k,https://huggingface.co/timm/mvitv2_tiny.fb_in1k
coatnet_0_rw_224.sw_in1k,https://huggingface.co/timm/coatnet_0_rw_224.sw_in1k
xcit_tiny_12_p8_384.fb_dist_in1k,https://huggingface.co/timm/xcit_tiny_12_p8_384.fb_dist_in1k
coatnet_bn_0_rw_224.sw_in1k,https://huggingface.co/timm/coatnet_bn_0_rw_224.sw_in1k
crossvit_18_240.in1k,https://huggingface.co/timm/crossvit_18_240.in1k
flexivit_small.600ep_in1k,https://huggingface.co/timm/flexivit_small.600ep_in1k
repvit_m1_5.dist_300e_in1k,https://huggingface.co/timm/repvit_m1_5.dist_300e_in1k
coat_small.in1k,https://huggingface.co/timm/coat_small.in1k
ecaresnet50t.ra2_in1k,https://huggingface.co/timm/ecaresnet50t.ra2_in1k
hgnetv2_b2.ssld_stage2_ft_in1k,https://huggingface.co/timm/hgnetv2_b2.ssld_stage2_ft_in1k
mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,https://huggingface.co/timm/mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k
resnet51q.ra2_in1k,https://huggingface.co/timm/resnet51q.ra2_in1k
efficientnetv2_rw_t.ra2_in1k,https://huggingface.co/timm/efficientnetv2_rw_t.ra2_in1k
sequencer2d_s.in1k,https://huggingface.co/timm/sequencer2d_s.in1k
resnetv2_101x1_bit.goog_in21k_ft_in1k,https://huggingface.co/timm/resnetv2_101x1_bit.goog_in21k_ft_in1k
resnet101.a1_in1k,https://huggingface.co/timm/resnet101.a1_in1k
mobilevitv2_200.cvnets_in22k_ft_in1k,https://huggingface.co/timm/mobilevitv2_200.cvnets_in22k_ft_in1k
vit_relpos_medium_patch16_rpn_224.sw_in1k,https://huggingface.co/timm/vit_relpos_medium_patch16_rpn_224.sw_in1k
mixer_b16_224.miil_in21k_ft_in1k,https://huggingface.co/timm/mixer_b16_224.miil_in21k_ft_in1k
regnety_040.ra3_in1k,https://huggingface.co/timm/regnety_040.ra3_in1k
convnext_nano.in12k_ft_in1k,https://huggingface.co/timm/convnext_nano.in12k_ft_in1k
coat_lite_small.in1k,https://huggingface.co/timm/coat_lite_small.in1k
crossvit_15_dagger_240.in1k,https://huggingface.co/timm/crossvit_15_dagger_240.in1k
efficientnet_b3.ra2_in1k,https://huggingface.co/timm/efficientnet_b3.ra2_in1k
convit_base.fb_in1k,https://huggingface.co/timm/convit_base.fb_in1k
resnet152.tv2_in1k,https://huggingface.co/timm/resnet152.tv2_in1k
resnetrs101.tf_in1k,https://huggingface.co/timm/resnetrs101.tf_in1k
tresnet_l.miil_in1k_448,https://huggingface.co/timm/tresnet_l.miil_in1k_448
wide_resnet50_2.racm_in1k,https://huggingface.co/timm/wide_resnet50_2.racm_in1k
vit_srelpos_medium_patch16_224.sw_in1k,https://huggingface.co/timm/vit_srelpos_medium_patch16_224.sw_in1k
resnet101d.ra2_in1k,https://huggingface.co/timm/resnet101d.ra2_in1k
cs3darknet_x.c2ns_in1k,https://huggingface.co/timm/cs3darknet_x.c2ns_in1k
convnext_tiny_hnf.a2h_in1k,https://huggingface.co/timm/convnext_tiny_hnf.a2h_in1k
hgnet_small.paddle_in1k,https://huggingface.co/timm/hgnet_small.paddle_in1k
vit_base_patch16_rpn_224.sw_in1k,https://huggingface.co/timm/vit_base_patch16_rpn_224.sw_in1k
resnet101.a2_in1k,https://huggingface.co/timm/resnet101.a2_in1k
poolformerv2_m36.sail_in1k,https://huggingface.co/timm/poolformerv2_m36.sail_in1k
crossvit_base_240.in1k,https://huggingface.co/timm/crossvit_base_240.in1k
cait_xxs36_384.fb_dist_in1k,https://huggingface.co/timm/cait_xxs36_384.fb_dist_in1k
pvt_v2_b2_li.in1k,https://huggingface.co/timm/pvt_v2_b2_li.in1k
cs3edgenet_x.c2_in1k,https://huggingface.co/timm/cs3edgenet_x.c2_in1k
seresnext50_32x4d.racm_in1k,https://huggingface.co/timm/seresnext50_32x4d.racm_in1k
ecaresnet101d.miil_in1k,https://huggingface.co/timm/ecaresnet101d.miil_in1k
focalnet_tiny_lrf.ms_in1k,https://huggingface.co/timm/focalnet_tiny_lrf.ms_in1k
flexivit_small.300ep_in1k,https://huggingface.co/timm/flexivit_small.300ep_in1k
resnext50_32x4d.fb_swsl_ig1b_ft_in1k,https://huggingface.co/timm/resnext50_32x4d.fb_swsl_ig1b_ft_in1k
regnetz_c16.ra3_in1k,https://huggingface.co/timm/regnetz_c16.ra3_in1k
efficientvit_b2.r224_in1k,https://huggingface.co/timm/efficientvit_b2.r224_in1k
efficientformerv2_s2.snap_dist_in1k,https://huggingface.co/timm/efficientformerv2_s2.snap_dist_in1k
focalnet_tiny_srf.ms_in1k,https://huggingface.co/timm/focalnet_tiny_srf.ms_in1k
swin_s3_tiny_224.ms_in1k,https://huggingface.co/timm/swin_s3_tiny_224.ms_in1k
ecaresnet50t.a1_in1k,https://huggingface.co/timm/ecaresnet50t.a1_in1k
poolformer_m36.sail_in1k,https://huggingface.co/timm/poolformer_m36.sail_in1k
visformer_small.in1k,https://huggingface.co/timm/visformer_small.in1k
halo2botnet50ts_256.a1h_in1k,https://huggingface.co/timm/halo2botnet50ts_256.a1h_in1k
convnext_tiny.fb_in1k,https://huggingface.co/timm/convnext_tiny.fb_in1k
coatnet_rmlp_nano_rw_224.sw_in1k,https://huggingface.co/timm/coatnet_rmlp_nano_rw_224.sw_in1k
pvt_v2_b2.in1k,https://huggingface.co/timm/pvt_v2_b2.in1k
tresnet_xl.miil_in1k,https://huggingface.co/timm/tresnet_xl.miil_in1k
hrnet_w18_ssld.paddle_in1k,https://huggingface.co/timm/hrnet_w18_ssld.paddle_in1k
resnetv2_101.a1h_in1k,https://huggingface.co/timm/resnetv2_101.a1h_in1k
convnextv2_nano.fcmae_ft_in22k_in1k,https://huggingface.co/timm/convnextv2_nano.fcmae_ft_in22k_in1k
fbnetv3_g.ra2_in1k,https://huggingface.co/timm/fbnetv3_g.ra2_in1k
resnetv2_50d_evos.ah_in1k,https://huggingface.co/timm/resnetv2_50d_evos.ah_in1k
ecaresnet101d_pruned.miil_in1k,https://huggingface.co/timm/ecaresnet101d_pruned.miil_in1k
resnext50_32x4d.a1h_in1k,https://huggingface.co/timm/resnext50_32x4d.a1h_in1k
coatnext_nano_rw_224.sw_in1k,https://huggingface.co/timm/coatnext_nano_rw_224.sw_in1k
resnet152.a1_in1k,https://huggingface.co/timm/resnet152.a1_in1k
resnext101_32x8d.tv2_in1k,https://huggingface.co/timm/resnext101_32x8d.tv2_in1k
xcit_small_12_p16_224.fb_in1k,https://huggingface.co/timm/xcit_small_12_p16_224.fb_in1k
deit_base_patch16_224.fb_in1k,https://huggingface.co/timm/deit_base_patch16_224.fb_in1k
xception41p.ra3_in1k,https://huggingface.co/timm/xception41p.ra3_in1k
resnet61q.ra2_in1k,https://huggingface.co/timm/resnet61q.ra2_in1k
gcvit_xtiny.in1k,https://huggingface.co/timm/gcvit_xtiny.in1k
resnetv2_50d_gn.ah_in1k,https://huggingface.co/timm/resnetv2_50d_gn.ah_in1k
tf_efficientnetv2_b3.in1k,https://huggingface.co/timm/tf_efficientnetv2_b3.in1k
mobilevitv2_175.cvnets_in22k_ft_in1k,https://huggingface.co/timm/mobilevitv2_175.cvnets_in22k_ft_in1k
resnet101.a1h_in1k,https://huggingface.co/timm/resnet101.a1h_in1k
regnety_032.ra_in1k,https://huggingface.co/timm/regnety_032.ra_in1k
